start_time,end_time,section,count,percentage
2019-01-21 14:00:00,2019-01-21 15:00:00,海月路(东段),2,10.5%
2019-01-21 14:00:00,2019-01-21 15:00:00,登良路,20,69.0%
2019-01-21 14:00:00,2019-01-21 15:00:00,科技南一路,18,19.6%
2019-01-21 14:00:00,2019-01-21 15:00:00,科技南十二路,6,60.0%
2019-01-21 14:00:00,2019-01-21 15:00:00,科技南十路,14,48.3%
2019-01-21 14:00:00,2019-01-21 15:00:00,科技南路,32,36.8%
2019-01-21 14:00:00,2019-01-21 15:00:00,荔园路(蛇口东段),18,33.3%
2019-01-21 14:00:00,2019-01-21 15:00:00,荔园路(蛇口西段),29,41.4%
2019-01-21 14:00:00,2019-01-21 15:00:00,高新南七道,17,41.5%
2019-01-21 14:00:00,2019-01-21 15:00:00,高新南三道,14,66.7%
2019-01-21 14:00:00,2019-01-21 15:00:00,高新南九道,5,19.2%
2019-01-21 14:00:00,2019-01-21 15:00:00,高新南五道,7,38.9%
2019-01-21 14:00:00,2019-01-21 15:00:00,高新南十一道,13,21.7%
2019-01-21 14:00:00,2019-01-21 15:00:00,高新南十道,8,11.0%
2019-01-21 14:00:00,2019-01-21 15:00:00,高新南四道,16,61.5%
2019-01-21 14:00:00,2019-01-21 15:00:00,高新南环路,38,15.8%
2019-01-21 14:00:00,2019-01-21 15:00:00,龙城路,13,41.9%
2019-01-21 15:00:00,2019-01-21 16:00:00,中心路(后海湾段),52,82.5%
2019-01-21 15:00:00,2019-01-21 16:00:00,创业路(南油段),8,11.1%
2019-01-21 15:00:00,2019-01-21 16:00:00,创业路(后海湾段),7,38.9%
2019-01-21 15:00:00,2019-01-21 16:00:00,创业路辅道,23,53.5%
2019-01-21 15:00:00,2019-01-21 16:00:00,华明路,2,66.7%
2019-01-21 15:00:00,2019-01-21 16:00:00,南头街,17,81.0%
2019-01-21 15:00:00,2019-01-21 16:00:00,南新路,13,56.5%
2019-01-21 15:00:00,2019-01-21 16:00:00,后海大道辅道(后海段),21,26.3%
2019-01-21 15:00:00,2019-01-21 16:00:00,后海大道辅道(蛇口北段),3,5.2%
2019-01-21 15:00:00,2019-01-21 16:00:00,四海路,12,21.8%
2019-01-21 15:00:00,2019-01-21 16:00:00,学府路(前海段),4,36.4%
2019-01-21 15:00:00,2019-01-21 16:00:00,工业九路,14,28.0%
2019-01-21 15:00:00,2019-01-21 16:00:00,常兴路,48,72.7%
2019-01-21 15:00:00,2019-01-21 16:00:00,招商路(蛇口西段),15,24.6%
2019-01-21 15:00:00,2019-01-21 16:00:00,文心一路,11,84.6%
2019-01-21 15:00:00,2019-01-21 16:00:00,文心三路,11,91.7%
2019-01-21 15:00:00,2019-01-21 16:00:00,文心二路,25,83.3%
2019-01-21 15:00:00,2019-01-21 16:00:00,文心五路,12,85.7%
2019-01-21 15:00:00,2019-01-21 16:00:00,文心六路,38,65.5%
2019-01-21 15:00:00,2019-01-21 16:00:00,文心四路,9,37.5%
2019-01-21 15:00:00,2019-01-21 16:00:00,海德一道,38,74.5%
2019-01-21 15:00:00,2019-01-21 16:00:00,海德一道(后海湾段),1,3.8%
2019-01-21 15:00:00,2019-01-21 16:00:00,海德三道,25,54.3%
2019-01-21 15:00:00,2019-01-21 16:00:00,海德二道,31,73.8%
2019-01-21 15:00:00,2019-01-21 16:00:00,海德二道（南油段）,3,6.7%
2019-01-21 15:00:00,2019-01-21 16:00:00,海月路(东段),1,5.3%
2019-01-21 15:00:00,2019-01-21 16:00:00,登良路,20,69.0%
2019-01-21 15:00:00,2019-01-21 16:00:00,科技南一路,16,17.4%
2019-01-21 15:00:00,2019-01-21 16:00:00,科技南十二路,8,80.0%
2019-01-21 15:00:00,2019-01-21 16:00:00,科技南十路,14,48.3%
2019-01-21 15:00:00,2019-01-21 16:00:00,科技南路,37,42.5%
2019-01-21 15:00:00,2019-01-21 16:00:00,荔园路(蛇口东段),23,42.6%
2019-01-21 15:00:00,2019-01-21 16:00:00,荔园路(蛇口西段),28,40.0%
2019-01-21 15:00:00,2019-01-21 16:00:00,高新南七道,24,58.5%
2019-01-21 15:00:00,2019-01-21 16:00:00,高新南三道,16,76.2%
2019-01-21 15:00:00,2019-01-21 16:00:00,高新南九道,12,46.2%
2019-01-21 15:00:00,2019-01-21 16:00:00,高新南五道,8,44.4%
2019-01-21 15:00:00,2019-01-21 16:00:00,高新南十一道,16,26.7%
2019-01-21 15:00:00,2019-01-21 16:00:00,高新南十道,12,16.4%
2019-01-21 15:00:00,2019-01-21 16:00:00,高新南四道,17,65.4%
2019-01-21 15:00:00,2019-01-21 16:00:00,高新南环路,43,17.9%
2019-01-21 15:00:00,2019-01-21 16:00:00,龙城路,9,29.0%
2019-01-21 16:00:00,2019-01-21 17:00:00,中心路(后海湾段),51,81.0%
2019-01-21 16:00:00,2019-01-21 17:00:00,创业路(南油段),10,13.9%
2019-01-21 16:00:00,2019-01-21 17:00:00,创业路(后海湾段),7,38.9%
2019-01-21 16:00:00,2019-01-21 17:00:00,创业路辅道,22,51.2%
2019-01-21 16:00:00,2019-01-21 17:00:00,华明路,2,66.7%
2019-01-21 16:00:00,2019-01-21 17:00:00,南头街,15,71.4%
2019-01-21 16:00:00,2019-01-21 17:00:00,南新路,10,43.5%
2019-01-21 16:00:00,2019-01-21 17:00:00,后海大道辅道(后海段),17,21.3%
2019-01-21 16:00:00,2019-01-21 17:00:00,后海大道辅道(蛇口北段),2,3.4%
2019-01-21 16:00:00,2019-01-21 17:00:00,四海路,13,23.6%
2019-01-21 16:00:00,2019-01-21 17:00:00,学府路(前海段),4,36.4%
2019-01-21 16:00:00,2019-01-21 17:00:00,工业九路,12,24.0%
2019-01-21 16:00:00,2019-01-21 17:00:00,常兴路,48,72.7%
2019-01-21 16:00:00,2019-01-21 17:00:00,招商路(蛇口西段),19,31.1%
2019-01-21 16:00:00,2019-01-21 17:00:00,文心一路,11,84.6%
2019-01-21 16:00:00,2019-01-21 17:00:00,文心三路,12,100.0%
2019-01-21 16:00:00,2019-01-21 17:00:00,文心二路,28,93.3%
2019-01-21 16:00:00,2019-01-21 17:00:00,文心五路,12,85.7%
2019-01-21 16:00:00,2019-01-21 17:00:00,文心六路,39,67.2%
2019-01-21 16:00:00,2019-01-21 17:00:00,文心四路,9,37.5%
2019-01-21 16:00:00,2019-01-21 17:00:00,海德一道,41,80.4%
2019-01-21 16:00:00,2019-01-21 17:00:00,海德三道,22,47.8%
2019-01-21 16:00:00,2019-01-21 17:00:00,海德二道,32,76.2%
2019-01-21 16:00:00,2019-01-21 17:00:00,海德二道（南油段）,4,8.9%
2019-01-21 16:00:00,2019-01-21 17:00:00,海月路(东段),6,31.6%
2019-01-21 16:00:00,2019-01-21 17:00:00,登良路,24,82.8%
2019-01-21 16:00:00,2019-01-21 17:00:00,科技南一路,22,23.9%
2019-01-21 16:00:00,2019-01-21 17:00:00,科技南十二路,8,80.0%
2019-01-21 16:00:00,2019-01-21 17:00:00,科技南十路,12,41.4%
2019-01-21 16:00:00,2019-01-21 17:00:00,科技南路,34,39.1%
2019-01-21 16:00:00,2019-01-21 17:00:00,荔园路(蛇口东段),21,38.9%
2019-01-21 16:00:00,2019-01-21 17:00:00,荔园路(蛇口西段),27,38.6%
2019-01-21 16:00:00,2019-01-21 17:00:00,高新南七道,16,39.0%
2019-01-21 16:00:00,2019-01-21 17:00:00,高新南三道,11,52.4%
2019-01-21 16:00:00,2019-01-21 17:00:00,高新南九道,12,46.2%
2019-01-21 16:00:00,2019-01-21 17:00:00,高新南五道,8,44.4%
2019-01-21 16:00:00,2019-01-21 17:00:00,高新南十一道,19,31.7%
2019-01-21 16:00:00,2019-01-21 17:00:00,高新南十道,11,15.1%
2019-01-21 16:00:00,2019-01-21 17:00:00,高新南四道,11,42.3%
2019-01-21 16:00:00,2019-01-21 17:00:00,高新南环路,48,20.0%
2019-01-21 16:00:00,2019-01-21 17:00:00,龙城路,13,41.9%
2019-01-21 17:00:00,2019-01-21 18:00:00,中心路(后海湾段),45,71.4%
2019-01-21 17:00:00,2019-01-21 18:00:00,创业路(南油段),11,15.3%
2019-01-21 17:00:00,2019-01-21 18:00:00,创业路(后海湾段),9,50.0%
2019-01-21 17:00:00,2019-01-21 18:00:00,创业路辅道,23,53.5%
2019-01-21 17:00:00,2019-01-21 18:00:00,华明路,1,33.3%
2019-01-21 17:00:00,2019-01-21 18:00:00,南头街,16,76.2%
2019-01-21 17:00:00,2019-01-21 18:00:00,南新路,9,39.1%
2019-01-21 17:00:00,2019-01-21 18:00:00,后海大道辅道(后海段),19,23.8%
2019-01-21 17:00:00,2019-01-21 18:00:00,后海大道辅道(蛇口北段),2,3.4%
2019-01-21 17:00:00,2019-01-21 18:00:00,四海路,15,27.3%
2019-01-21 17:00:00,2019-01-21 18:00:00,学府路(前海段),3,27.3%
2019-01-21 17:00:00,2019-01-21 18:00:00,工业九路,18,36.0%
2019-01-21 17:00:00,2019-01-21 18:00:00,常兴路,43,65.2%
2019-01-21 17:00:00,2019-01-21 18:00:00,招商路(蛇口西段),15,24.6%
2019-01-21 17:00:00,2019-01-21 18:00:00,文心一路,12,92.3%
2019-01-21 17:00:00,2019-01-21 18:00:00,文心三路,11,91.7%
2019-01-21 17:00:00,2019-01-21 18:00:00,文心二路,27,90.0%
2019-01-21 17:00:00,2019-01-21 18:00:00,文心五路,10,71.4%
2019-01-21 17:00:00,2019-01-21 18:00:00,文心六路,39,67.2%
2019-01-21 17:00:00,2019-01-21 18:00:00,文心四路,7,29.2%
2019-01-21 17:00:00,2019-01-21 18:00:00,海德一道,39,76.5%
2019-01-21 17:00:00,2019-01-21 18:00:00,海德三道,23,50.0%
2019-01-21 17:00:00,2019-01-21 18:00:00,海德二道,33,78.6%
2019-01-21 17:00:00,2019-01-21 18:00:00,海德二道（南油段）,4,8.9%
2019-01-21 17:00:00,2019-01-21 18:00:00,海月路(东段),3,15.8%
2019-01-21 17:00:00,2019-01-21 18:00:00,登良路,27,93.1%
2019-01-21 17:00:00,2019-01-21 18:00:00,科技南一路,16,17.4%
2019-01-21 17:00:00,2019-01-21 18:00:00,科技南十二路,5,50.0%
2019-01-21 17:00:00,2019-01-21 18:00:00,科技南十路,11,37.9%
2019-01-21 17:00:00,2019-01-21 18:00:00,科技南路,26,29.9%
2019-01-21 17:00:00,2019-01-21 18:00:00,荔园路(蛇口东段),18,33.3%
2019-01-21 17:00:00,2019-01-21 18:00:00,荔园路(蛇口西段),27,38.6%
2019-01-21 17:00:00,2019-01-21 18:00:00,高新南七道,14,34.1%
2019-01-21 17:00:00,2019-01-21 18:00:00,高新南三道,10,47.6%
2019-01-21 17:00:00,2019-01-21 18:00:00,高新南九道,10,38.5%
2019-01-21 17:00:00,2019-01-21 18:00:00,高新南五道,8,44.4%
2019-01-21 17:00:00,2019-01-21 18:00:00,高新南十一道,21,35.0%
2019-01-21 17:00:00,2019-01-21 18:00:00,高新南十道,11,15.1%
2019-01-21 17:00:00,2019-01-21 18:00:00,高新南四道,9,34.6%
2019-01-21 17:00:00,2019-01-21 18:00:00,高新南环路,43,17.9%
2019-01-21 17:00:00,2019-01-21 18:00:00,龙城路,11,35.5%
2019-01-21 18:00:00,2019-01-21 19:00:00,中心路(后海湾段),27,42.9%
2019-01-21 18:00:00,2019-01-21 19:00:00,创业路(南油段),21,29.2%
2019-01-21 18:00:00,2019-01-21 19:00:00,创业路(后海湾段),7,38.9%
2019-01-21 18:00:00,2019-01-21 19:00:00,创业路辅道,19,44.2%
2019-01-21 18:00:00,2019-01-21 19:00:00,华明路,1,33.3%
2019-01-21 18:00:00,2019-01-21 19:00:00,南头街,19,90.5%
2019-01-21 18:00:00,2019-01-21 19:00:00,南新路,8,34.8%
2019-01-21 18:00:00,2019-01-21 19:00:00,后海大道辅道(后海段),21,26.3%
2019-01-21 18:00:00,2019-01-21 19:00:00,后海大道辅道(蛇口北段),3,5.2%
2019-01-21 18:00:00,2019-01-21 19:00:00,四海路,17,30.9%
2019-01-21 18:00:00,2019-01-21 19:00:00,学府路(前海段),6,54.5%
2019-01-21 18:00:00,2019-01-21 19:00:00,工业九路,16,32.0%
2019-01-21 18:00:00,2019-01-21 19:00:00,常兴路,47,71.2%
2019-01-21 18:00:00,2019-01-21 19:00:00,招商路(蛇口西段),17,27.9%
2019-01-21 18:00:00,2019-01-21 19:00:00,文心一路,10,76.9%
2019-01-21 18:00:00,2019-01-21 19:00:00,文心三路,12,100.0%
2019-01-21 18:00:00,2019-01-21 19:00:00,文心二路,27,90.0%
2019-01-21 18:00:00,2019-01-21 19:00:00,文心五路,12,85.7%
2019-01-21 18:00:00,2019-01-21 19:00:00,文心六路,42,72.4%
2019-01-21 18:00:00,2019-01-21 19:00:00,文心四路,8,33.3%
2019-01-21 18:00:00,2019-01-21 19:00:00,海德一道,40,78.4%
2019-01-21 18:00:00,2019-01-21 19:00:00,海德一道(后海湾段),1,3.8%
2019-01-21 18:00:00,2019-01-21 19:00:00,海德三道,23,50.0%
2019-01-21 18:00:00,2019-01-21 19:00:00,海德二道,32,76.2%
2019-01-21 18:00:00,2019-01-21 19:00:00,海德二道（南油段）,5,11.1%
2019-01-21 18:00:00,2019-01-21 19:00:00,海月路(东段),7,36.8%
2019-01-21 18:00:00,2019-01-21 19:00:00,登良路,25,86.2%
2019-01-21 18:00:00,2019-01-21 19:00:00,科技南一路,9,9.8%
2019-01-21 18:00:00,2019-01-21 19:00:00,科技南十二路,5,50.0%
2019-01-21 18:00:00,2019-01-21 19:00:00,科技南十路,8,27.6%
2019-01-21 18:00:00,2019-01-21 19:00:00,科技南路,28,32.2%
2019-01-21 18:00:00,2019-01-21 19:00:00,荔园路(蛇口东段),16,29.6%
2019-01-21 18:00:00,2019-01-21 19:00:00,荔园路(蛇口西段),16,22.9%
2019-01-21 18:00:00,2019-01-21 19:00:00,高新南七道,6,14.6%
2019-01-21 18:00:00,2019-01-21 19:00:00,高新南三道,9,42.9%
2019-01-21 18:00:00,2019-01-21 19:00:00,高新南九道,9,34.6%
2019-01-21 18:00:00,2019-01-21 19:00:00,高新南十一道,19,31.7%
2019-01-21 18:00:00,2019-01-21 19:00:00,高新南十道,7,9.6%
2019-01-21 18:00:00,2019-01-21 19:00:00,高新南四道,8,30.8%
2019-01-21 18:00:00,2019-01-21 19:00:00,高新南环路,37,15.4%
2019-01-21 18:00:00,2019-01-21 19:00:00,龙城路,12,38.7%
2019-01-21 19:00:00,2019-01-21 20:00:00,中心路(后海湾段),26,41.3%
2019-01-21 19:00:00,2019-01-21 20:00:00,创业路(南油段),49,68.1%
2019-01-21 19:00:00,2019-01-21 20:00:00,创业路(后海湾段),3,16.7%
2019-01-21 19:00:00,2019-01-21 20:00:00,创业路辅道,26,60.5%
2019-01-21 19:00:00,2019-01-21 20:00:00,华明路,3,100.0%
2019-01-21 19:00:00,2019-01-21 20:00:00,南头街,19,90.5%
2019-01-21 19:00:00,2019-01-21 20:00:00,南新路,14,60.9%
2019-01-21 19:00:00,2019-01-21 20:00:00,后海大道辅道(后海段),27,33.8%
2019-01-21 19:00:00,2019-01-21 20:00:00,后海大道辅道(蛇口北段),10,17.2%
2019-01-21 19:00:00,2019-01-21 20:00:00,四海路,36,65.5%
2019-01-21 19:00:00,2019-01-21 20:00:00,学府路(前海段),5,45.5%
2019-01-21 19:00:00,2019-01-21 20:00:00,工业九路,27,54.0%
2019-01-21 19:00:00,2019-01-21 20:00:00,常兴路,44,66.7%
2019-01-21 19:00:00,2019-01-21 20:00:00,招商路(蛇口西段),20,32.8%
2019-01-21 19:00:00,2019-01-21 20:00:00,文心一路,11,84.6%
2019-01-21 19:00:00,2019-01-21 20:00:00,文心三路,12,100.0%
2019-01-21 19:00:00,2019-01-21 20:00:00,文心二路,28,93.3%
2019-01-21 19:00:00,2019-01-21 20:00:00,文心五路,13,92.9%
2019-01-21 19:00:00,2019-01-21 20:00:00,文心六路,40,69.0%
2019-01-21 19:00:00,2019-01-21 20:00:00,文心四路,8,33.3%
2019-01-21 19:00:00,2019-01-21 20:00:00,海德一道,47,92.2%
2019-01-21 19:00:00,2019-01-21 20:00:00,海德三道,26,56.5%
2019-01-21 19:00:00,2019-01-21 20:00:00,海德二道,34,81.0%
2019-01-21 19:00:00,2019-01-21 20:00:00,海德二道（南油段）,10,22.2%
2019-01-21 19:00:00,2019-01-21 20:00:00,海月路(东段),9,47.4%
2019-01-21 19:00:00,2019-01-21 20:00:00,登良路,26,89.7%
2019-01-21 19:00:00,2019-01-21 20:00:00,科技南一路,10,10.9%
2019-01-21 19:00:00,2019-01-21 20:00:00,科技南十二路,5,50.0%
2019-01-21 19:00:00,2019-01-21 20:00:00,科技南十路,10,34.5%
2019-01-21 19:00:00,2019-01-21 20:00:00,科技南路,26,29.9%
2019-01-21 19:00:00,2019-01-21 20:00:00,荔园路(蛇口东段),23,42.6%
2019-01-21 19:00:00,2019-01-21 20:00:00,荔园路(蛇口西段),21,30.0%
2019-01-21 19:00:00,2019-01-21 20:00:00,高新南七道,6,14.6%
2019-01-21 19:00:00,2019-01-21 20:00:00,高新南三道,10,47.6%
2019-01-21 19:00:00,2019-01-21 20:00:00,高新南九道,11,42.3%
2019-01-21 19:00:00,2019-01-21 20:00:00,高新南十一道,17,28.3%
2019-01-21 19:00:00,2019-01-21 20:00:00,高新南十道,9,12.3%
2019-01-21 19:00:00,2019-01-21 20:00:00,高新南四道,8,30.8%
2019-01-21 19:00:00,2019-01-21 20:00:00,高新南环路,46,19.2%
2019-01-21 19:00:00,2019-01-21 20:00:00,龙城路,18,58.1%
2019-01-21 20:00:00,2019-01-21 21:00:00,中心路(后海湾段),16,25.4%
2019-01-21 20:00:00,2019-01-21 21:00:00,创业路(南油段),45,62.5%
2019-01-21 20:00:00,2019-01-21 21:00:00,创业路(后海湾段),1,5.6%
2019-01-21 20:00:00,2019-01-21 21:00:00,创业路辅道,24,55.8%
2019-01-21 20:00:00,2019-01-21 21:00:00,华明路,2,66.7%
2019-01-21 20:00:00,2019-01-21 21:00:00,南头街,15,71.4%
2019-01-21 20:00:00,2019-01-21 21:00:00,南新路,11,47.8%
2019-01-21 20:00:00,2019-01-21 21:00:00,后海大道辅道(后海段),17,21.3%
2019-01-21 20:00:00,2019-01-21 21:00:00,后海大道辅道(蛇口北段),8,13.8%
2019-01-21 20:00:00,2019-01-21 21:00:00,四海路,29,52.7%
2019-01-21 20:00:00,2019-01-21 21:00:00,学府路(前海段),4,36.4%
2019-01-21 20:00:00,2019-01-21 21:00:00,工业九路,23,46.0%
2019-01-21 20:00:00,2019-01-21 21:00:00,常兴路,40,60.6%
2019-01-21 20:00:00,2019-01-21 21:00:00,招商路(蛇口西段),14,23.0%
2019-01-21 20:00:00,2019-01-21 21:00:00,文心一路,8,61.5%
2019-01-21 20:00:00,2019-01-21 21:00:00,文心三路,9,75.0%
2019-01-21 20:00:00,2019-01-21 21:00:00,文心二路,23,76.7%
2019-01-21 20:00:00,2019-01-21 21:00:00,文心五路,11,78.6%
2019-01-21 20:00:00,2019-01-21 21:00:00,文心六路,29,50.0%
2019-01-21 20:00:00,2019-01-21 21:00:00,文心四路,7,29.2%
2019-01-21 20:00:00,2019-01-21 21:00:00,海德一道,39,76.5%
2019-01-21 20:00:00,2019-01-21 21:00:00,海德三道,21,45.7%
2019-01-21 20:00:00,2019-01-21 21:00:00,海德二道,31,73.8%
2019-01-21 20:00:00,2019-01-21 21:00:00,海德二道（南油段）,6,13.3%
2019-01-21 20:00:00,2019-01-21 21:00:00,海月路(东段),6,31.6%
2019-01-21 20:00:00,2019-01-21 21:00:00,登良路,19,65.5%
2019-01-21 20:00:00,2019-01-21 21:00:00,科技南一路,8,8.7%
2019-01-21 20:00:00,2019-01-21 21:00:00,科技南十二路,3,30.0%
2019-01-21 20:00:00,2019-01-21 21:00:00,科技南十路,8,27.6%
2019-01-21 20:00:00,2019-01-21 21:00:00,科技南路,16,18.4%
2019-01-21 20:00:00,2019-01-21 21:00:00,荔园路(蛇口东段),20,37.0%
2019-01-21 20:00:00,2019-01-21 21:00:00,荔园路(蛇口西段),13,18.6%
2019-01-21 20:00:00,2019-01-21 21:00:00,高新南七道,4,9.8%
2019-01-21 20:00:00,2019-01-21 21:00:00,高新南三道,6,28.6%
2019-01-21 20:00:00,2019-01-21 21:00:00,高新南九道,3,11.5%
2019-01-21 20:00:00,2019-01-21 21:00:00,高新南十一道,10,16.7%
2019-01-21 20:00:00,2019-01-21 21:00:00,高新南十道,4,5.5%
2019-01-21 20:00:00,2019-01-21 21:00:00,高新南四道,6,23.1%
2019-01-21 20:00:00,2019-01-21 21:00:00,高新南环路,30,12.5%
2019-01-21 20:00:00,2019-01-21 21:00:00,龙城路,14,45.2%
2019-01-22 07:00:00,2019-01-22 08:00:00,中心路(后海湾段),2,3.2%
2019-01-22 07:00:00,2019-01-22 08:00:00,创业路(南油段),17,23.6%
2019-01-22 07:00:00,2019-01-22 08:00:00,创业路(后海湾段),1,5.6%
2019-01-22 07:00:00,2019-01-22 08:00:00,创业路辅道,9,20.9%
2019-01-22 07:00:00,2019-01-22 08:00:00,南头街,4,19.0%
2019-01-22 07:00:00,2019-01-22 08:00:00,南新路,5,21.7%
2019-01-22 07:00:00,2019-01-22 08:00:00,后海大道辅道(后海段),28,35.0%
2019-01-22 07:00:00,2019-01-22 08:00:00,后海大道辅道(蛇口北段),24,41.4%
2019-01-22 07:00:00,2019-01-22 08:00:00,四海路,14,25.5%
2019-01-22 07:00:00,2019-01-22 08:00:00,学府路(前海段),4,36.4%
2019-01-22 07:00:00,2019-01-22 08:00:00,工业九路,22,44.0%
2019-01-22 07:00:00,2019-01-22 08:00:00,常兴路,19,28.8%
2019-01-22 07:00:00,2019-01-22 08:00:00,招商路(蛇口西段),5,8.2%
2019-01-22 07:00:00,2019-01-22 08:00:00,文心一路,8,61.5%
2019-01-22 07:00:00,2019-01-22 08:00:00,文心三路,4,33.3%
2019-01-22 07:00:00,2019-01-22 08:00:00,文心二路,5,16.7%
2019-01-22 07:00:00,2019-01-22 08:00:00,文心五路,1,7.1%
2019-01-22 07:00:00,2019-01-22 08:00:00,文心六路,6,10.3%
2019-01-22 07:00:00,2019-01-22 08:00:00,文心四路,4,16.7%
2019-01-22 07:00:00,2019-01-22 08:00:00,海德一道,13,25.5%
2019-01-22 07:00:00,2019-01-22 08:00:00,海德三道,8,17.4%
2019-01-22 07:00:00,2019-01-22 08:00:00,海德二道,5,11.9%
2019-01-22 07:00:00,2019-01-22 08:00:00,海德二道（南油段）,1,2.2%
2019-01-22 07:00:00,2019-01-22 08:00:00,海月路(东段),1,5.3%
2019-01-22 07:00:00,2019-01-22 08:00:00,登良路,25,86.2%
2019-01-22 07:00:00,2019-01-22 08:00:00,科技南一路,1,1.1%
2019-01-22 07:00:00,2019-01-22 08:00:00,科技南路,2,2.3%
2019-01-22 07:00:00,2019-01-22 08:00:00,荔园路(蛇口东段),14,25.9%
2019-01-22 07:00:00,2019-01-22 08:00:00,荔园路(蛇口西段),13,18.6%
2019-01-22 07:00:00,2019-01-22 08:00:00,高新南三道,2,9.5%
2019-01-22 07:00:00,2019-01-22 08:00:00,高新南九道,2,7.7%
2019-01-22 07:00:00,2019-01-22 08:00:00,高新南五道,1,5.6%
2019-01-22 07:00:00,2019-01-22 08:00:00,高新南十一道,11,18.3%
2019-01-22 07:00:00,2019-01-22 08:00:00,高新南十道,5,6.8%
2019-01-22 07:00:00,2019-01-22 08:00:00,高新南四道,1,3.8%
2019-01-22 07:00:00,2019-01-22 08:00:00,高新南环路,40,16.7%
2019-01-22 07:00:00,2019-01-22 08:00:00,龙城路,19,61.3%
2019-01-22 08:00:00,2019-01-22 09:00:00,中心路(后海湾段),14,22.2%
2019-01-22 08:00:00,2019-01-22 09:00:00,创业路(南油段),14,19.4%
2019-01-22 08:00:00,2019-01-22 09:00:00,创业路(后海湾段),4,22.2%
2019-01-22 08:00:00,2019-01-22 09:00:00,创业路辅道,7,16.3%
2019-01-22 08:00:00,2019-01-22 09:00:00,南头街,3,14.3%
2019-01-22 08:00:00,2019-01-22 09:00:00,南新路,6,26.1%
2019-01-22 08:00:00,2019-01-22 09:00:00,后海大道辅道(后海段),24,30.0%
2019-01-22 08:00:00,2019-01-22 09:00:00,后海大道辅道(蛇口北段),23,39.7%
2019-01-22 08:00:00,2019-01-22 09:00:00,四海路,12,21.8%
2019-01-22 08:00:00,2019-01-22 09:00:00,学府路(前海段),7,63.6%
2019-01-22 08:00:00,2019-01-22 09:00:00,工业九路,25,50.0%
2019-01-22 08:00:00,2019-01-22 09:00:00,常兴路,29,43.9%
2019-01-22 08:00:00,2019-01-22 09:00:00,招商路(蛇口西段),10,16.4%
2019-01-22 08:00:00,2019-01-22 09:00:00,文心一路,6,46.2%
2019-01-22 08:00:00,2019-01-22 09:00:00,文心三路,7,58.3%
2019-01-22 08:00:00,2019-01-22 09:00:00,文心二路,6,20.0%
2019-01-22 08:00:00,2019-01-22 09:00:00,文心五路,1,7.1%
2019-01-22 08:00:00,2019-01-22 09:00:00,文心六路,14,24.1%
2019-01-22 08:00:00,2019-01-22 09:00:00,文心四路,9,37.5%
2019-01-22 08:00:00,2019-01-22 09:00:00,海德一道,15,29.4%
2019-01-22 08:00:00,2019-01-22 09:00:00,海德三道,15,32.6%
2019-01-22 08:00:00,2019-01-22 09:00:00,海德二道,9,21.4%
2019-01-22 08:00:00,2019-01-22 09:00:00,海月路(东段),5,26.3%
2019-01-22 08:00:00,2019-01-22 09:00:00,登良路,24,82.8%
2019-01-22 08:00:00,2019-01-22 09:00:00,科技南一路,2,2.2%
2019-01-22 08:00:00,2019-01-22 09:00:00,科技南十二路,4,40.0%
2019-01-22 08:00:00,2019-01-22 09:00:00,科技南十路,1,3.4%
2019-01-22 08:00:00,2019-01-22 09:00:00,科技南路,5,5.7%
2019-01-22 08:00:00,2019-01-22 09:00:00,荔园路(蛇口东段),15,27.8%
2019-01-22 08:00:00,2019-01-22 09:00:00,荔园路(蛇口西段),17,24.3%
2019-01-22 08:00:00,2019-01-22 09:00:00,高新南七道,3,7.3%
2019-01-22 08:00:00,2019-01-22 09:00:00,高新南三道,4,19.0%
2019-01-22 08:00:00,2019-01-22 09:00:00,高新南九道,4,15.4%
2019-01-22 08:00:00,2019-01-22 09:00:00,高新南五道,5,27.8%
2019-01-22 08:00:00,2019-01-22 09:00:00,高新南十一道,11,18.3%
2019-01-22 08:00:00,2019-01-22 09:00:00,高新南十道,3,4.1%
2019-01-22 08:00:00,2019-01-22 09:00:00,高新南四道,2,7.7%
2019-01-22 08:00:00,2019-01-22 09:00:00,高新南环路,45,18.8%
2019-01-22 08:00:00,2019-01-22 09:00:00,龙城路,17,54.8%
2019-01-22 09:00:00,2019-01-22 10:00:00,中心路(后海湾段),28,44.4%
2019-01-22 09:00:00,2019-01-22 10:00:00,创业路(南油段),14,19.4%
2019-01-22 09:00:00,2019-01-22 10:00:00,创业路(后海湾段),7,38.9%
2019-01-22 09:00:00,2019-01-22 10:00:00,创业路辅道,4,9.3%
2019-01-22 09:00:00,2019-01-22 10:00:00,华明路,1,33.3%
2019-01-22 09:00:00,2019-01-22 10:00:00,南头街,6,28.6%
2019-01-22 09:00:00,2019-01-22 10:00:00,南新路,6,26.1%
2019-01-22 09:00:00,2019-01-22 10:00:00,后海大道辅道(后海段),24,30.0%
2019-01-22 09:00:00,2019-01-22 10:00:00,后海大道辅道(蛇口北段),12,20.7%
2019-01-22 09:00:00,2019-01-22 10:00:00,四海路,11,20.0%
2019-01-22 09:00:00,2019-01-22 10:00:00,学府路(前海段),6,54.5%
2019-01-22 09:00:00,2019-01-22 10:00:00,工业九路,13,26.0%
2019-01-22 09:00:00,2019-01-22 10:00:00,常兴路,36,54.5%
